,open,close,high,low,volume,money
2017-12-11,160.96,160.92,160.97,160.92,18264100.0,179097366.0
2017-12-12,160.94,160.88,160.95,160.87,21258400.0,210034197.0
2017-12-13,160.89,160.89,160.9,160.88,16526100.0,161551727.0
2017-12-14,160.91,160.92,160.93,160.91,24173700.0,238754988.0
2017-12-15,160.94,160.93,160.94,160.92,18999400.0,187741428.0
2017-12-18,160.97,160.99,161.0,160.97,23341400.0,231252949.0
2017-12-19,161.0,160.97,161.0,160.96,21081800.0,206623436.0
2017-12-20,160.98,160.98,160.99,160.97,20781600.0,202992014.0
2017-12-21,161.0,160.99,161.0,160.99,11586500.0,113460801.0
2017-12-22,161.0,161.02,161.02,160.98,15147100.0,146772523.0
2017-12-25,161.06,160.94,161.07,160.94,8777200.0,83709137.0
2017-12-26,160.95,160.96,160.99,160.94,13854100.0,132238819.0
2017-12-27,160.98,160.9,160.99,160.89,8889300.0,83437930.0
2017-12-28,160.92,160.87,160.94,160.86,19072300.0,181261353.0
2017-12-29,160.88,160.85,160.95,160.83,22582600.0,193086607.0
2018-01-02,160.91,160.97,160.98,160.91,26705600.0,253604422.0
2018-01-03,160.99,160.94,160.99,160.94,23866200.0,231830279.0
2018-01-04,160.95,160.91,160.96,160.89,24253700.0,236056988.0
2018-01-05,160.92,160.99,160.99,160.92,11387800.0,103991639.0
2018-01-08,161.03,161.09,161.09,161.03,19312000.0,189609641.0
2018-01-09,161.11,161.09,161.12,161.07,21289100.0,208104565.0
2018-01-10,161.11,161.12,161.13,161.1,14234800.0,137103478.0
2018-01-11,161.14,161.09,161.14,161.09,18778700.0,179444282.0
2018-01-12,161.11,161.03,161.11,161.02,5816800.0,55856006.0
2018-01-15,161.08,161.04,161.08,161.04,10957400.0,104698102.0
2018-01-16,161.06,161.06,161.06,161.04,5196300.0,49206656.0
2018-01-17,161.07,161.07,161.07,161.06,9235100.0,89815760.0
2018-01-18,161.08,161.09,161.11,161.08,7147700.0,68972502.0
2018-01-19,161.1,161.08,161.1,161.08,9735400.0,95871358.0
2018-01-22,161.13,161.11,161.13,161.07,9783900.0,96001795.0
2018-01-23,161.13,161.14,161.14,161.13,7864400.0,75810457.0
2018-01-24,161.15,161.18,161.18,161.14,8724100.0,83891042.0
2018-01-25,161.19,161.19,161.2,161.17,10361300.0,97933495.0
2018-01-26,161.21,161.24,161.24,161.2,12097100.0,115727302.0
2018-01-29,161.28,161.24,161.3,161.24,11174300.0,106377606.0
2018-01-30,161.26,161.27,161.27,161.25,14357200.0,133068665.0
2018-01-31,161.28,161.27,161.28,161.24,17277200.0,166569829.0
2018-02-01,161.29,161.27,161.29,161.26,13758500.0,129075667.0
2018-02-02,161.29,161.29,161.29,161.26,7595000.0,70491397.0
2018-02-05,161.34,161.32,161.38,161.3,11993400.0,114817515.0
2018-02-06,161.34,161.34,161.37,161.33,23809900.0,226528934.0
2018-02-07,161.36,161.35,161.36,161.34,7278600.0,68908636.0
2018-02-08,161.37,161.36,161.37,161.33,17307000.0,169357388.0
2018-02-09,161.38,161.38,161.39,161.35,28042700.0,265788955.0
2018-02-12,161.43,161.43,161.45,161.42,15828600.0,152796675.0
2018-02-13,161.45,161.47,161.49,161.45,9411200.0,90798171.0
2018-02-14,161.49,161.52,161.52,161.48,5927500.0,55859584.0
2018-02-22,161.64,161.65,161.66,161.62,9602800.0,90542114.0
2018-02-23,161.66,161.72,161.72,161.66,5592300.0,52351457.0
2018-02-26,161.77,161.83,161.83,161.77,8973200.0,84516891.0
2018-02-27,161.85,161.95,161.96,161.85,27038200.0,265132489.0
2018-02-28,161.97,162.05,162.05,161.96,16325000.0,159485292.0
2018-03-01,162.06,162.1,162.12,162.06,14637400.0,144110843.0
2018-03-02,162.12,162.12,162.14,162.12,15273100.0,150222707.0
2018-03-05,162.17,162.13,162.17,162.09,16809000.0,161587947.0
2018-03-06,162.15,162.21,162.21,162.14,8610800.0,81143107.0
2018-03-07,162.22,162.21,162.23,162.2,12019200.0,116815180.0
2018-03-08,162.23,162.28,162.29,162.21,12617300.0,122905668.0
2018-03-09,162.3,162.3,162.31,162.28,10236300.0,98824922.0
2018-03-12,162.35,162.35,162.36,162.33,14708900.0,145610908.0
2018-03-13,162.36,162.36,162.36,162.34,17724400.0,174354382.0
2018-03-14,162.37,162.35,162.37,162.33,15594500.0,152309882.0
2018-03-15,162.37,162.36,162.37,162.36,14777600.0,150725263.0
2018-03-16,162.38,162.39,162.39,162.36,8462100.0,82795550.0
2018-03-19,162.43,162.44,162.46,162.4,6263000.0,58845914.0
2018-03-20,162.46,162.52,162.52,162.45,6781300.0,63821813.0
2018-03-21,162.53,162.57,162.58,162.51,11434400.0,107958661.0
2018-03-22,162.59,162.62,162.62,162.58,12376800.0,117378150.0
2018-03-23,162.64,162.76,162.77,162.64,20769200.0,196190675.0
2018-03-26,162.82,162.82,162.84,162.78,12644200.0,121314644.0
2018-03-27,162.83,162.81,162.84,162.73,9365300.0,89551594.0
2018-03-28,162.82,162.87,162.89,162.81,20985500.0,206427602.0
2018-03-29,162.89,162.89,162.89,162.88,8007300.0,78480771.0
2018-03-30,162.91,162.96,162.96,162.9,12086400.0,119340098.0
2018-04-02,163.01,163.07,163.07,163.0,11802000.0,116011247.0
2018-04-03,163.09,163.15,163.18,163.09,15478500.0,151212807.0
2018-04-04,163.16,163.19,163.19,163.15,16539100.0,160441494.0
2018-04-09,163.26,163.36,163.37,163.26,15433400.0,145724499.0
2018-04-10,163.38,163.35,163.4,163.35,11120100.0,104205621.0
2018-04-11,163.36,163.33,163.36,163.31,12047600.0,114524478.0
2018-04-12,163.34,163.36,163.36,163.34,8130600.0,77781794.0
2018-04-13,163.38,163.38,163.39,163.36,11876400.0,116077278.0
2018-04-16,163.43,163.49,163.49,163.42,28591700.0,280757140.0
2018-04-17,163.51,163.56,163.56,163.5,14639000.0,143256117.0
2018-04-18,163.59,163.86,163.87,163.59,52134700.0,510627904.0
2018-04-19,163.87,163.92,163.92,163.85,28156600.0,278322141.0
2018-04-20,163.93,163.96,163.96,163.92,16577400.0,159677974.0
2018-04-23,164.01,163.93,164.01,163.93,17247600.0,170172087.0
2018-04-24,163.95,163.91,163.97,163.9,17695700.0,172405630.0
2018-04-25,163.93,163.92,163.93,163.88,11351200.0,111455647.0
2018-04-26,163.94,163.94,164.0,163.92,6537500.0,61167922.0
2018-04-27,163.95,163.92,163.96,163.91,11119900.0,109586696.0
2018-05-02,164.0,163.98,164.01,163.97,6583600.0,64542374.0
2018-05-03,164.0,164.12,164.13,164.0,15523000.0,150568710.0
2018-05-04,164.13,164.16,164.18,164.09,15716000.0,155677042.0
2018-05-07,164.21,164.23,164.23,164.19,12877100.0,124597703.0
2018-05-08,164.25,164.22,164.25,164.21,12361800.0,121944564.0
2018-05-09,164.24,164.18,164.24,164.17,12325200.0,117768004.0
2018-05-10,164.19,164.2,164.21,164.17,7822600.0,75182065.0
2018-05-11,164.22,164.25,164.25,164.21,5776700.0,55826224.0
2018-05-14,164.3,164.25,164.3,164.25,7418100.0,70674673.0
2018-05-15,164.27,164.28,164.28,164.25,11222000.0,111344092.0
2018-05-16,164.3,164.32,164.32,164.27,7464100.0,73698332.0
2018-05-17,164.34,164.31,164.35,164.25,4698800.0,46125281.0
2018-05-18,164.33,164.35,164.35,164.32,7231600.0,69451796.0
2018-05-21,164.4,164.46,164.46,164.37,9881100.0,94910813.0
2018-05-22,164.47,164.51,164.51,164.47,12544100.0,121320477.0
2018-05-23,164.52,164.53,164.54,164.52,10653600.0,102233330.0
2018-05-24,164.55,164.54,164.55,164.53,10259200.0,100705993.0
2018-05-25,164.56,164.57,164.57,164.55,16499800.0,162195365.0
2018-05-28,164.62,164.65,164.65,164.61,5944400.0,56898556.0
2018-05-29,164.67,164.64,164.68,164.63,10281600.0,102022786.0
2018-05-30,164.66,164.68,164.69,164.66,14720700.0,141377428.0
2018-05-31,164.69,164.7,164.71,164.67,12966500.0,126006320.0
2018-06-01,164.72,164.73,164.73,164.7,7757800.0,75481945.0
2018-06-04,164.78,164.69,164.78,164.69,11721900.0,112146620.0
2018-06-05,164.71,164.68,164.71,164.67,12199600.0,118901596.0
2018-06-06,164.69,164.71,164.71,164.68,23625100.0,237171250.0
2018-06-07,164.73,164.71,164.73,164.7,14752000.0,144020481.0
2018-06-08,164.72,164.74,164.74,164.72,11575100.0,112592952.0
2018-06-11,164.78,164.79,164.79,164.76,16484800.0,162487123.0
2018-06-12,164.81,164.78,164.81,164.78,4823500.0,46006574.0
2018-06-13,164.79,164.79,164.8,164.78,6746500.0,63533153.0
2018-06-14,164.8,164.84,164.84,164.8,13844100.0,131759884.0
2018-06-15,164.86,164.83,164.89,164.83,9268100.0,89604087.0
2018-06-19,164.89,164.92,164.93,164.85,22090700.0,211182974.0
2018-06-20,164.94,164.98,164.99,164.94,10433400.0,100598874.0
2018-06-21,164.99,165.07,165.08,164.99,19181700.0,184672509.0
2018-06-22,165.09,165.08,165.09,165.06,15815300.0,153747040.0
2018-06-25,165.13,165.17,165.17,165.1,20041400.0,192630972.0
2018-06-26,165.18,165.18,165.2,165.18,15503900.0,149563249.0
2018-06-27,165.2,165.21,165.22,165.19,15651800.0,152672815.0
2018-06-28,165.22,165.26,165.28,165.22,16320200.0,161263676.0
2018-06-29,165.28,165.44,165.45,165.28,24708400.0,242546555.0
2018-07-02,165.49,165.53,165.54,165.46,16926100.0,165459910.0
2018-07-03,165.55,165.63,165.63,165.53,24345300.0,238560538.0
2018-07-04,165.64,165.62,165.65,165.61,14351500.0,139381026.0
2018-07-05,165.64,165.75,165.75,165.62,35725500.0,353295423.0
2018-07-06,165.76,165.75,165.77,165.71,22274100.0,217499810.0
2018-07-09,165.8,165.79,165.89,165.76,28060900.0,280645236.0
2018-07-10,165.81,165.84,165.84,165.79,15027400.0,148600848.0
2018-07-11,165.86,165.89,165.89,165.86,25530200.0,254162181.0
2018-07-12,165.9,165.91,165.91,165.89,11488100.0,111845853.0
2018-07-13,165.92,165.93,165.93,165.91,18554100.0,180598126.0
2018-07-16,165.97,166.0,166.01,165.97,11965800.0,118999037.0
2018-07-17,166.02,166.06,166.06,166.01,15169900.0,149575234.0
2018-07-18,166.07,166.09,166.1,166.07,28834000.0,288029432.0
2018-07-19,166.11,166.15,166.15,166.09,20400400.0,199154591.0
2018-07-20,166.16,166.21,166.26,166.16,21898600.0,212175413.0
2018-07-23,166.26,166.28,166.28,166.26,17496700.0,171865082.0
2018-07-24,166.3,166.23,166.3,166.23,25642100.0,252445440.0
2018-07-25,166.24,166.24,166.28,166.15,17769000.0,173890563.0
2018-07-26,166.26,166.27,166.27,166.21,22369300.0,219296292.0
2018-07-27,166.29,166.31,166.31,166.26,30188100.0,297959652.0
2018-07-30,166.36,166.34,166.37,166.32,28722900.0,282862663.0
2018-07-31,166.36,166.42,166.42,166.34,34754200.0,341001268.0
2018-08-01,166.43,166.46,166.49,166.41,22019800.0,216742132.0
2018-08-02,166.48,166.48,166.51,166.38,29285900.0,289325255.0
2018-08-03,166.5,166.55,166.55,166.49,31606300.0,304239513.0
2018-08-06,166.6,166.62,166.62,166.58,19911200.0,195611745.0
2018-08-07,166.64,166.65,166.65,166.63,34545900.0,340437333.0
2018-08-08,166.66,166.63,166.66,166.61,31532400.0,312469191.0
2018-08-09,166.64,166.6,166.65,166.46,20425500.0,199946576.0
2018-08-10,166.62,166.55,166.62,166.47,24784400.0,241498602.0
2018-08-13,166.6,166.53,166.6,166.52,26050400.0,258960963.0
2018-08-14,166.54,166.58,166.58,166.54,18096800.0,175075720.0
2018-08-15,166.6,166.58,166.61,166.54,13568100.0,127613905.0
2018-08-16,166.59,166.55,166.6,166.51,18105600.0,174945128.0
2018-08-17,166.57,166.42,166.58,166.42,23777400.0,224900633.0
2018-08-20,166.47,166.44,166.49,166.39,9928400.0,94143030.0
2018-08-21,166.46,166.47,166.47,166.43,21112500.0,197441776.0
2018-08-22,166.49,166.48,166.5,166.46,16798700.0,158789819.0
2018-08-23,166.5,166.48,166.51,166.47,10221700.0,97964548.0
2018-08-24,166.49,166.53,166.53,166.49,14225900.0,136629910.0
2018-08-27,166.58,166.54,166.58,166.53,8036100.0,75491294.0
2018-08-28,166.56,166.54,166.56,166.54,6702800.0,62394894.0
2018-08-29,166.56,166.56,166.57,166.56,12740800.0,130650985.0
2018-08-30,166.58,166.59,166.6,166.58,14180400.0,140633800.0
2018-08-31,166.61,166.6,166.64,166.59,13684700.0,132519173.0
2018-09-03,166.65,166.62,166.65,166.61,7935200.0,75910984.0
2018-09-04,166.63,166.54,166.64,166.53,17416700.0,168092963.0
2018-09-05,166.55,166.59,166.59,166.55,18252900.0,165887454.0
2018-09-06,166.6,166.58,166.61,166.58,7139900.0,68144085.0
2018-09-07,166.6,166.59,166.6,166.58,11847400.0,108508837.0
2018-09-10,166.64,166.61,166.65,166.59,14205300.0,136711118.0
2018-09-11,166.62,166.62,166.63,166.62,8783100.0,85088142.0
2018-09-12,166.64,166.57,166.64,166.57,11072400.0,106488820.0
2018-09-13,166.59,166.58,166.59,166.57,10570900.0,103050892.0
2018-09-14,166.63,166.68,166.68,166.61,18565700.0,180143517.0
2018-09-17,166.73,166.73,166.75,166.73,7838500.0,74079806.0
2018-09-18,166.75,166.75,166.75,166.74,15866500.0,157547838.0
2018-09-19,166.77,166.71,166.77,166.7,10521400.0,102725389.0
2018-09-20,166.72,166.73,166.74,166.7,19243500.0,185681550.0
2018-09-21,166.75,166.75,166.76,166.74,11605400.0,112440900.0
2018-09-25,166.81,166.81,166.81,166.81,12340700.0,120003191.0
2018-09-26,166.82,166.88,166.88,166.82,14183900.0,134243388.0
2018-09-27,166.89,166.88,166.9,166.87,22099800.0,213964366.0
2018-09-28,166.9,166.92,166.92,166.9,16281600.0,153400184.0
2018-10-08,167.08,167.06,167.08,167.05,12832600.0,121753640.0
2018-10-09,167.08,167.1,167.1,167.05,12103000.0,115473062.0
2018-10-10,167.12,167.07,167.12,167.07,15250200.0,144858103.0
2018-10-11,167.09,167.16,167.16,167.08,27412700.0,256403697.0
2018-10-12,167.18,167.18,167.19,167.13,38935600.0,391961461.0
2018-10-15,167.23,167.15,167.23,167.14,8707700.0,81901885.0
2018-10-16,167.16,167.14,167.17,167.13,16799400.0,164285131.0
2018-10-17,167.15,167.17,167.17,167.15,30376600.0,296155332.0
2018-10-18,167.19,167.25,167.25,167.18,28058900.0,270784984.0
2018-10-19,167.26,167.27,167.28,167.26,21075000.0,202881327.0
2018-10-22,167.32,167.29,167.32,167.28,28575100.0,273113367.0
2018-10-23,167.31,167.32,167.35,167.3,25195700.0,243868606.0
2018-10-24,167.34,167.38,167.38,167.34,12129500.0,112536278.0
2018-10-25,167.4,167.41,167.41,167.38,23164500.0,229370858.0
2018-10-26,167.42,167.47,167.48,167.42,12282500.0,119063284.0
2018-10-29,167.52,167.57,167.58,167.52,20737000.0,196174221.0
2018-10-30,167.59,167.59,167.6,167.57,32113700.0,309257966.0
2018-10-31,167.61,167.64,167.64,167.59,17891200.0,171164125.0
2018-11-01,167.65,167.67,167.67,167.62,18927900.0,179941055.0
2018-11-02,167.68,167.65,167.68,167.65,22423000.0,213411788.0
2018-11-05,167.7,167.69,167.7,167.67,32348300.0,316238027.0
2018-11-06,167.7,167.75,167.75,167.69,39967900.0,399153836.0
2018-11-07,167.77,167.83,167.83,167.76,23189600.0,225405240.0
2018-11-08,167.85,167.88,167.88,167.84,21949500.0,214202867.0
2018-11-09,167.9,167.93,167.93,167.9,21988900.0,216796580.0
2018-11-12,167.98,167.99,168.0,167.96,15616400.0,152769285.0
2018-11-13,168.01,168.01,168.02,167.99,19516100.0,188032566.0
2018-11-14,168.02,168.11,168.12,168.02,34087300.0,333039636.0
2018-11-15,168.13,168.19,168.2,168.13,19320200.0,182336066.0
2018-11-16,168.21,168.28,168.28,168.21,27546300.0,262655357.0
2018-11-19,168.33,168.37,168.38,168.32,40344700.0,385051777.0
2018-11-20,168.39,168.4,168.42,168.37,25408600.0,247791279.0
2018-11-21,168.41,168.39,168.42,168.39,21373400.0,207250612.0
2018-11-22,168.4,168.39,168.42,168.37,13787900.0,131965002.0
2018-11-23,168.4,168.46,168.47,168.38,15658900.0,151689533.0
2018-11-26,168.51,168.53,168.58,168.5,17991400.0,175172930.0
2018-11-27,168.55,168.62,168.62,168.54,21019700.0,199717508.0
2018-11-28,168.64,168.63,168.65,168.62,10484600.0,97176651.0
2018-11-29,168.65,168.67,168.69,168.65,20236800.0,195494632.0
2018-11-30,168.69,168.69,168.7,168.68,25055200.0,251987564.0
2018-12-03,168.74,168.83,168.84,168.71,24561300.0,234113188.0
2018-12-04,168.85,168.93,168.94,168.85,41449000.0,396963289.0
2018-12-05,168.95,169.05,169.05,168.94,27998100.0,271923694.0
2018-12-06,169.07,169.11,169.11,169.06,19849500.0,190323565.0
2018-12-07,169.12,169.29,169.29,169.12,12977000.0,124663261.0
2018-12-10,169.34,169.37,169.37,169.33,29717500.0,293276277.0
2018-12-11,169.38,169.42,169.42,169.38,17296400.0,169907830.0
2018-12-12,169.43,169.44,169.45,169.42,26524500.0,260103373.0
2018-12-13,169.45,169.4,169.45,169.39,41217100.0,390003953.0
2018-12-14,169.41,169.43,169.44,169.39,27153200.0,262309501.0
2018-12-17,169.48,169.49,169.53,169.47,18935900.0,183874601.0
2018-12-18,169.51,169.5,169.51,169.48,29299600.0,283518840.0
2018-12-19,169.51,169.52,169.52,169.5,26382800.0,253485309.0
2018-12-20,169.54,169.55,169.57,169.54,36011900.0,355113596.0
2018-12-21,169.57,169.55,169.57,169.54,62345000.0,631316907.0
2018-12-24,169.6,169.57,169.6,169.55,20979200.0,204454684.0
2018-12-25,169.59,169.63,169.63,169.59,47151700.0,463974874.0
2018-12-26,169.64,169.67,169.67,169.64,42819400.0,421808961.0
2018-12-27,169.69,169.69,169.71,169.68,29404300.0,289830704.0
2018-12-28,169.71,169.88,169.88,169.71,29661700.0,291770159.0
2019-01-02,169.96,170.01,170.02,169.96,26796400.0,262417905.0
2019-01-03,170.03,170.11,170.11,170.03,32591200.0,315961020.0
2019-01-04,170.12,170.14,170.16,170.1,44274600.0,434465049.0
2019-01-07,170.19,170.2,170.2,170.16,37602300.0,361314202.0
2019-01-08,170.21,170.27,170.28,170.21,43176700.0,414238195.0
2019-01-09,170.29,170.27,170.29,170.25,36516700.0,354130732.0
2019-01-10,170.29,170.25,170.3,170.24,23082200.0,221678642.0
2019-01-11,170.26,170.25,170.28,170.24,21285600.0,212636330.0
2019-01-14,170.3,170.28,170.3,170.27,21130400.0,204321888.0
2019-01-15,170.29,170.28,170.29,170.27,27971700.0,267578076.0
2019-01-16,170.3,170.47,170.47,170.3,20250400.0,200481100.0
2019-01-17,170.48,170.51,170.51,170.48,25106300.0,246021039.0
2019-01-18,170.52,170.51,170.53,170.5,21917500.0,214688037.0
2019-01-21,170.56,170.54,170.56,170.52,13412200.0,132322366.0
2019-01-22,170.56,170.63,170.63,170.52,14795300.0,150038947.0
2019-01-23,170.64,170.63,170.65,170.62,19473900.0,197377057.0
2019-01-24,170.64,170.66,170.69,170.64,24503900.0,249392734.0
2019-01-25,170.68,170.69,170.69,170.67,15739200.0,156213615.0
2019-01-28,170.74,170.74,170.74,170.68,34791000.0,346561280.0
2019-01-29,170.75,170.78,170.79,170.74,20234500.0,202297501.0
2019-01-30,170.8,170.89,170.89,170.79,16591100.0,167360923.0
2019-01-31,170.9,170.96,170.97,170.9,18464600.0,181075918.0
2019-02-01,170.98,170.98,170.99,170.97,13592100.0,132864831.0
2019-02-11,171.14,171.13,171.15,171.13,25576500.0,252123171.0
2019-02-12,171.15,171.18,171.18,171.11,25063900.0,242228746.0
2019-02-13,171.2,171.2,171.2,171.14,24150500.0,238823377.0
2019-02-14,171.21,171.2,171.22,171.18,32782500.0,321998964.0
2019-02-15,171.21,171.22,171.23,171.21,22986300.0,222874636.0
2019-02-18,171.27,171.22,171.32,171.22,24829500.0,244479287.0
2019-02-19,171.24,171.24,171.25,171.21,23835500.0,235725008.0
2019-02-20,171.26,171.28,171.29,171.25,12103600.0,122101345.0
2019-02-21,171.3,171.31,171.32,171.3,28379700.0,283457652.0
2019-02-22,171.33,171.34,171.35,171.33,18604000.0,183893005.0
2019-02-25,171.39,171.44,171.44,171.32,34773700.0,338049626.0
2019-02-26,171.46,171.36,171.46,171.35,58684500.0,581613151.0
2019-02-27,171.38,171.39,171.39,171.37,26363800.0,257126289.0
2019-02-28,171.4,171.42,171.43,171.4,22727800.0,224499789.0
2019-03-01,171.44,171.42,171.44,171.4,19706300.0,191058709.0
2019-03-04,171.47,171.44,171.47,171.43,40936900.0,402183623.0
2019-03-05,171.45,171.43,171.45,171.42,29972200.0,295955280.0
2019-03-06,171.45,171.44,171.45,171.36,27235400.0,268582872.0
2019-03-07,171.46,171.5,171.5,171.45,19792200.0,197121132.0
2019-03-08,171.52,171.52,171.53,171.51,27080700.0,267191086.0
2019-03-11,171.57,171.57,171.58,171.55,19317000.0,191937250.0
2019-03-12,171.59,171.57,171.59,171.57,25260400.0,253847666.0
2019-03-13,171.59,171.61,171.61,171.57,17305000.0,173861890.0
2019-03-14,171.62,171.64,171.64,171.61,23353000.0,226555758.0
2019-03-15,171.66,171.63,171.66,171.62,9068300.0,88218341.0
2019-03-18,171.68,171.67,171.68,171.66,21465300.0,214514630.0
2019-03-19,171.68,171.7,171.71,171.68,12527700.0,121763638.0
2019-03-20,171.72,171.71,171.72,171.71,17037300.0,164672334.0
2019-03-21,171.73,171.73,171.74,171.73,25141100.0,249716716.0
2019-03-22,171.75,171.75,171.76,171.74,21817700.0,218568696.0
2019-03-25,171.8,171.85,171.86,171.8,21576000.0,213701361.0
2019-03-26,171.87,171.93,171.93,171.87,22226000.0,218590691.0
2019-03-27,171.94,171.97,171.97,171.94,25421400.0,256339602.0
2019-03-28,171.98,172.03,172.16,171.98,13505900.0,133194703.0
2019-03-29,172.05,172.02,172.06,172.01,19528800.0,192676709.0
2019-04-01,172.07,172.05,172.09,172.05,32172300.0,321440085.0
2019-04-02,172.06,172.08,172.09,172.05,31555400.0,316047100.0
2019-04-03,172.1,172.05,172.11,172.03,22890800.0,224551553.0
2019-04-04,172.07,172.02,172.07,172.02,32190700.0,305871944.0
2019-04-08,172.09,172.03,172.09,172.01,25236900.0,248123989.0
2019-04-09,172.05,172.03,172.06,172.02,29267100.0,293131576.0
2019-04-10,172.04,172.19,172.2,172.01,37384200.0,368846185.0
2019-04-11,172.2,172.23,172.33,172.01,19633400.0,187440004.0
2019-04-12,172.25,172.01,172.26,172.01,17615100.0,172364247.0
2019-04-15,172.05,172.0,172.05,171.99,29085000.0,278450514.0
2019-04-16,172.02,172.01,172.02,171.98,22997500.0,223492314.0
2019-04-17,172.02,171.96,172.03,171.93,23508500.0,224965476.0
2019-04-18,171.98,171.96,171.98,171.95,18816900.0,181264225.0
2019-04-19,171.98,171.99,172.0,171.96,25323200.0,248229308.0
2019-04-22,172.04,172.04,172.05,172.02,14277700.0,138298088.0
2019-04-23,172.06,172.03,172.06,172.02,7283500.0,68385387.0
2019-04-24,172.05,171.99,172.05,171.99,15825600.0,148861387.0
2019-04-25,172.0,171.99,172.05,171.99,16471000.0,151982953.0
2019-04-26,172.01,171.96,172.02,171.96,13178300.0,123055609.0
2019-04-29,172.01,172.0,172.01,172.0,11316000.0,107761661.0
2019-04-30,172.02,172.02,172.02,172.01,12426000.0,119689484.0
2019-05-06,172.12,172.14,172.18,172.12,18300700.0,173055290.0
2019-05-07,172.16,172.14,172.21,172.14,17727800.0,175847954.0
2019-05-08,172.16,172.19,172.19,172.15,20478700.0,196936447.0
2019-05-09,172.21,172.24,172.26,172.2,29386800.0,287077980.0
2019-05-10,172.26,172.24,172.26,172.21,21627400.0,207122848.0
2019-05-13,172.29,172.21,172.31,172.19,16491300.0,159805475.0
2019-05-14,172.23,172.19,172.24,172.19,32153900.0,316960118.0
2019-05-15,172.2,172.31,172.31,172.2,14713900.0,146220585.0
2019-05-16,172.33,172.34,172.37,172.33,18119000.0,174113351.0
2019-05-17,172.36,172.36,172.36,172.34,13720200.0,131786016.0
2019-05-20,172.41,172.41,172.42,172.41,16446500.0,160624921.0
2019-05-21,172.43,172.39,172.43,172.36,19990000.0,197940834.0
2019-05-22,172.41,172.37,172.41,172.37,17836000.0,173825045.0
2019-05-23,172.39,172.41,172.41,172.38,19678700.0,192073144.0
2019-05-24,172.43,172.46,172.46,172.42,19398100.0,191327944.0
2019-05-27,172.51,172.5,172.51,172.5,15550900.0,151528835.0
2019-05-28,172.52,172.51,172.52,172.5,32836900.0,324023995.0
2019-05-29,172.53,172.53,172.54,172.53,18588700.0,183156613.0
2019-05-30,172.55,172.56,172.56,172.54,15585800.0,153242493.0
2019-05-31,172.57,172.56,172.58,172.54,11584200.0,110176694.0
2019-06-03,172.6,172.63,172.64,172.59,18395800.0,176012027.0
2019-06-04,172.65,172.67,172.71,172.65,15604200.0,147191149.0
2019-06-05,172.69,172.72,172.72,172.69,24357400.0,235482118.0
2019-06-06,172.73,172.76,172.76,172.73,24598800.0,236380081.0
2019-06-10,172.82,172.84,172.86,172.82,13578600.0,127557595.0
2019-06-11,172.86,172.84,172.86,172.83,25407600.0,244096286.0
2019-06-12,172.86,172.83,172.87,172.83,17983500.0,170797537.0
2019-06-13,172.85,172.87,172.87,172.84,12377600.0,117890099.0
2019-06-14,172.89,172.97,173.05,172.89,22318500.0,214646776.0
2019-06-17,173.02,173.02,173.03,173.01,17024600.0,162401741.0
2019-06-18,173.04,172.75,173.04,172.75,20596900.0,199224255.0
2019-06-19,172.77,173.05,173.05,172.76,15263700.0,148115927.0
2019-06-20,173.07,173.2,173.21,173.07,33065300.0,325322065.0
2019-06-21,173.21,173.24,173.25,173.21,23638200.0,230114675.0
2019-06-24,173.29,173.29,173.29,173.28,14874500.0,143628456.0
2019-06-25,173.31,173.23,173.32,173.23,52776900.0,530136639.0
2019-06-26,173.25,173.29,173.3,173.24,19752400.0,195215882.0
2019-06-27,173.31,173.3,173.32,173.3,12420600.0,121472516.0
2019-06-28,173.32,173.31,173.34,173.3,15881800.0,151271776.0
2019-07-01,173.36,173.36,173.36,173.35,27218700.0,271091908.0
2019-07-02,173.38,173.41,173.41,173.32,23832800.0,231959590.0
2019-07-03,173.43,173.44,173.45,173.4,44275400.0,436709174.0
2019-07-04,173.45,173.46,173.46,173.43,15918800.0,158994946.0
2019-07-05,173.48,173.51,173.52,173.47,18491200.0,181165818.0
2019-07-08,173.56,173.53,173.57,173.53,23039200.0,226361446.0
2019-07-09,173.55,173.53,173.56,173.53,9719400.0,96065835.0
2019-07-10,173.55,173.54,173.56,173.53,10880900.0,105803281.0
2019-07-11,173.55,173.59,173.59,173.55,13532000.0,131736412.0
2019-07-12,173.61,173.65,173.65,173.6,10006000.0,99421515.0
2019-07-15,173.7,173.76,173.77,173.69,22114900.0,220940948.0
2019-07-16,173.78,173.78,173.79,173.78,11347900.0,113116054.0
2019-07-17,173.79,173.72,173.79,173.72,25602900.0,259509362.0
2019-07-18,173.74,173.75,173.75,173.74,17744700.0,178786209.0
2019-07-19,173.76,173.75,173.76,173.73,19288100.0,193072244.0
2019-07-22,173.79,173.85,173.85,173.78,12615600.0,125842945.0
2019-07-23,173.87,173.86,173.89,173.86,14021500.0,138955108.0
2019-07-24,173.88,173.88,173.9,173.87,10848600.0,104235781.0
2019-07-25,173.9,173.9,173.9,173.9,11000400.0,106110958.0
2019-07-26,173.92,173.91,173.92,173.91,17530800.0,165555134.0
2019-07-29,173.96,173.95,173.97,173.95,14284600.0,140259786.0
2019-07-30,173.97,173.97,173.97,173.96,8866200.0,88377762.0
2019-07-31,173.99,174.02,174.02,173.99,24011000.0,238107423.0
