,open,close,high,low,volume,money
2016-06-08,2932.38,2927.16,2937.99,2908.37,14304607100.0,177377309482.0
2016-06-13,2897.27,2833.07,2911.16,2832.51,16925543400.0,198547765495.0
2016-06-14,2824.23,2842.19,2843.46,2822.06,11975527400.0,138531751701.0
2016-06-15,2814.69,2887.21,2894.26,2811.78,16667106900.0,197199330848.0
2016-06-16,2878.4,2872.82,2887.74,2865.39,17388276700.0,201957154966.0
2016-06-17,2873.01,2885.11,2900.3,2872.18,17147251700.0,195432492227.0
2016-06-20,2887.64,2888.81,2891.66,2864.02,13657105100.0,163734439570.0
2016-06-21,2898.38,2878.56,2919.3,2869.18,16435908900.0,198201921486.0
2016-06-22,2872.73,2905.55,2905.98,2869.51,13059042400.0,156339384142.0
2016-06-23,2902.4,2891.96,2904.11,2878.66,13613737500.0,163680266691.0
2016-06-24,2883.76,2854.29,2899.57,2807.6,19084260900.0,214913449682.0
2016-06-27,2840.56,2895.7,2895.73,2840.28,15669747200.0,189854731207.0
2016-06-28,2885.01,2912.56,2913.58,2878.82,17387104700.0,211079306343.0
2016-06-29,2918.53,2931.59,2934.0,2915.06,19321558600.0,223406351275.0
2016-06-30,2931.48,2929.61,2938.14,2922.31,15446493000.0,187459798100.0
2016-07-01,2931.8,2932.48,2944.99,2925.81,14124622700.0,173006184794.0
2016-07-04,2924.29,2988.6,2992.5,2922.52,22201713200.0,253150365202.0
2016-07-05,2991.75,3006.39,3010.28,2990.64,23520445000.0,270418011629.0
2016-07-06,2998.52,3017.29,3017.65,2984.83,21237092000.0,246497840951.0
2016-07-07,3009.35,3016.85,3024.11,2994.64,22268166700.0,270197134238.0
2016-07-08,3000.33,2988.09,3001.55,2983.88,16898685900.0,209672668129.0
2016-07-11,2993.75,2994.92,3022.94,2990.91,22433822400.0,271916499904.0
2016-07-12,2992.52,3049.38,3049.68,2984.42,25948629500.0,288656744057.0
2016-07-13,3049.51,3060.69,3069.05,3048.2,25365938400.0,279350871891.0
2016-07-14,3054.97,3054.02,3057.05,3036.52,18019480400.0,208939031310.0
2016-07-15,3056.68,3054.3,3062.68,3044.54,17286639800.0,202840549580.0
2016-07-18,3047.64,3043.56,3058.32,3031.64,17749656200.0,206667709265.0
2016-07-19,3040.23,3036.6,3043.6,3014.29,15536146600.0,187206723214.0
2016-07-20,3034.71,3027.9,3043.0,3022.63,13824281500.0,171472917221.0
2016-07-21,3027.6,3039.01,3053.33,3027.37,16376737000.0,200278455546.0
2016-07-22,3038.12,3012.82,3039.27,3007.46,16201018100.0,197517350360.0
2016-07-25,3008.09,3015.83,3027.12,3003.29,14420658200.0,175422000819.0
2016-07-26,3014.04,3050.17,3050.61,3013.8,15669450600.0,185474467705.0
2016-07-27,3050.37,2992.0,3057.42,2939.23,28016091500.0,316811388907.0
2016-07-28,2980.5,2994.32,3003.36,2968.18,19056495000.0,217626998763.0
2016-07-29,2992.54,2979.34,3000.05,2972.92,15010153400.0,170198566552.0
2016-08-01,2971.95,2953.39,2972.88,2931.96,14740776300.0,162372674323.0
2016-08-02,2950.08,2971.28,2971.28,2946.64,11546890000.0,129266872711.0
2016-08-03,2963.21,2978.46,2981.16,2956.79,14114133200.0,159088262525.0
2016-08-04,2976.41,2982.43,2982.86,2958.93,13393330100.0,153307963507.0
2016-08-05,2978.78,2976.7,2991.68,2971.56,14185710100.0,161795980405.0
2016-08-08,2972.62,3004.28,3004.72,2959.05,15572983300.0,172089654259.0
2016-08-09,3001.31,3025.68,3025.91,2998.68,16999544600.0,187716865344.0
2016-08-10,3023.47,3018.75,3033.2,3017.09,16467516500.0,184525184723.0
2016-08-11,3013.68,3002.64,3038.05,3001.17,16187948100.0,179861525628.0
2016-08-12,3000.27,3050.67,3051.05,2999.04,16817365700.0,179304885162.0
2016-08-15,3056.48,3125.2,3137.48,3053.87,29761650600.0,327991129268.0
2016-08-16,3130.53,3110.04,3140.44,3102.07,27832893400.0,308544861178.0
2016-08-17,3106.99,3109.55,3114.25,3090.28,21383963700.0,243405250612.0
2016-08-18,3107.75,3104.11,3125.58,3093.32,22935908100.0,256969677017.0
2016-08-19,3100.39,3108.1,3113.34,3082.77,19434745300.0,212050971111.0
2016-08-22,3107.38,3084.81,3112.74,3083.59,18538792700.0,207638874518.0
2016-08-23,3081.57,3089.71,3101.11,3073.53,16136896500.0,179183487675.0
2016-08-24,3092.02,3085.88,3097.15,3079.55,14570744000.0,168362528488.0
2016-08-25,3073.44,3068.33,3073.44,3041.51,17403298000.0,200859751351.0
2016-08-26,3069.85,3070.31,3087.65,3063.89,14966390100.0,176309498242.0
2016-08-29,3068.46,3070.03,3074.94,3058.79,14450000700.0,166397346222.0
2016-08-30,3071.44,3074.68,3082.99,3065.97,14043481100.0,163878823044.0
2016-08-31,3072.92,3085.49,3087.7,3063.4,14136860900.0,168986117678.0
2016-09-01,3083.96,3063.31,3088.7,3062.88,15519109300.0,177093295280.0
2016-09-02,3057.49,3067.35,3072.53,3050.49,15044692000.0,170592139865.0
2016-09-05,3070.71,3072.1,3085.49,3065.33,14496331700.0,161243675297.0
2016-09-06,3071.06,3090.71,3095.51,3053.19,17290852400.0,193057729108.0
2016-09-07,3091.33,3091.93,3105.68,3087.88,18695676300.0,207162121474.0
2016-09-08,3089.95,3095.95,3096.78,3083.9,14588377100.0,165944472734.0
2016-09-09,3095.43,3078.85,3101.79,3078.22,16069292400.0,182056232520.0
2016-09-12,3037.51,3021.98,3040.95,2999.93,20601208600.0,221846569008.0
2016-09-13,3025.03,3023.51,3029.72,3008.74,13538758000.0,152791306018.0
2016-09-14,3008.9,3002.85,3017.94,2995.42,13341340100.0,148148969909.0
2016-09-19,3005.32,3026.05,3026.65,3005.32,11922502700.0,133168828076.0
2016-09-20,3027.17,3023.0,3027.82,3015.88,11892411700.0,139662303158.0
2016-09-21,3021.58,3025.87,3032.45,3017.54,11572121300.0,134133726403.0
2016-09-22,3038.42,3042.31,3054.44,3035.07,13930955400.0,159031064132.0
2016-09-23,3044.79,3033.9,3046.8,3032.8,12559097600.0,147377736332.0
2016-09-26,3028.24,2980.43,3028.24,2980.12,14433028600.0,162257246419.0
2016-09-27,2974.59,2998.17,2998.23,2969.13,12170145000.0,133372708394.0
2016-09-28,3000.7,2987.86,3000.7,2984.32,10462569700.0,116437377488.0
2016-09-29,2992.17,2998.48,3009.2,2991.91,11321391900.0,122728570070.0
2016-09-30,2994.25,3004.7,3009.2,2993.06,10133356200.0,112794538478.0
2016-10-10,3020.46,3048.14,3048.24,3014.62,16005110400.0,175521792580.0
2016-10-11,3051.62,3065.25,3066.1,3048.02,16727349600.0,183787648350.0
2016-10-12,3057.32,3058.5,3060.51,3048.89,14249357700.0,159982961361.0
2016-10-13,3057.97,3061.35,3065.0,3052.64,15475672500.0,166335869075.0
2016-10-14,3056.99,3063.81,3064.79,3043.18,15537370500.0,163792994643.0
2016-10-17,3064.69,3041.17,3068.81,3033.75,16373326500.0,180594077051.0
2016-10-18,3037.4,3083.88,3084.19,3037.4,18204246000.0,196036127966.0
2016-10-19,3085.75,3084.72,3096.22,3076.77,18247014300.0,197481136362.0
2016-10-20,3084.91,3084.46,3089.68,3076.29,16069136400.0,177674542710.0
2016-10-21,3081.39,3090.94,3101.85,3069.27,18738807200.0,201953662395.0
2016-10-24,3092.05,3128.25,3137.03,3090.79,24052234900.0,250354393568.0
2016-10-25,3127.97,3131.94,3132.5,3121.05,20338089800.0,220861464075.0
2016-10-26,3129.84,3116.31,3129.84,3110.39,19166326300.0,215767706369.0
2016-10-27,3112.6,3112.35,3114.76,3100.39,15800878900.0,182237125269.0
2016-10-28,3111.7,3104.27,3128.64,3101.24,18177412300.0,212593009855.0
2016-10-31,3097.19,3100.49,3102.3,3081.07,15150676400.0,178427745444.0
2016-11-01,3101.66,3122.44,3122.61,3097.04,16023203200.0,195831592265.0
2016-11-02,3115.73,3102.73,3118.98,3099.82,18272206700.0,221676542065.0
2016-11-03,3096.76,3128.94,3140.93,3094.1,22298626000.0,265820360415.0
2016-11-04,3126.35,3125.32,3141.33,3119.54,19768319700.0,239043257281.0
2016-11-07,3124.89,3133.33,3139.2,3117.1,17941849000.0,210602324385.0
2016-11-08,3140.94,3147.89,3156.88,3134.95,19084697900.0,221585117190.0
2016-11-09,3146.08,3128.37,3146.95,3096.95,24111495800.0,277229392735.0
2016-11-10,3148.54,3171.28,3172.31,3148.54,24419260200.0,285992810523.0
2016-11-11,3169.4,3196.04,3202.74,3166.07,31085457900.0,343773951274.0
2016-11-14,3187.71,3210.37,3221.46,3186.8,32960831300.0,346974628517.0
2016-11-15,3209.95,3206.99,3214.29,3195.04,24088635000.0,267003870859.0
2016-11-16,3208.5,3205.06,3210.89,3195.41,22176699300.0,244854511188.0
2016-11-17,3198.5,3208.45,3211.05,3187.21,21420624000.0,226775851180.0
2016-11-18,3207.19,3192.86,3212.39,3187.5,20982663900.0,235352062308.0
2016-11-21,3188.5,3218.15,3229.76,3188.28,23065284400.0,263177808131.0
2016-11-22,3220.98,3248.35,3249.68,3220.98,26163154700.0,292484830640.0
2016-11-23,3247.94,3241.14,3262.88,3231.59,24995959200.0,277942467717.0
2016-11-24,3237.43,3241.74,3257.86,3232.87,23232452700.0,267224712392.0
2016-11-25,3241.24,3261.94,3262.44,3209.6,23392160100.0,259117040400.0
2016-11-28,3270.05,3277.0,3288.34,3267.67,28155125300.0,300460150894.0
2016-11-29,3269.23,3282.92,3301.21,3263.4,32083628700.0,348149349670.0
2016-11-30,3272.14,3250.03,3277.27,3239.52,24357605300.0,262808738181.0
2016-12-01,3257.03,3273.31,3279.67,3256.26,23775986400.0,261553934531.0
2016-12-02,3270.12,3243.84,3279.71,3235.28,25956720500.0,281559095557.0
2016-12-05,3203.78,3204.71,3219.52,3194.88,22301039400.0,238598033019.0
2016-12-06,3202.03,3199.65,3215.31,3196.52,15757269300.0,177170154406.0
2016-12-07,3198.47,3222.24,3222.43,3189.49,16907284700.0,189443846603.0
2016-12-08,3225.55,3215.37,3228.12,3211.47,17071017300.0,197802065189.0
2016-12-09,3209.34,3232.88,3244.8,3207.04,20402395600.0,226387156318.0
2016-12-12,3233.67,3152.97,3245.09,3149.9,27470846100.0,294260138539.0
2016-12-13,3138.99,3155.04,3162.5,3118.71,18516449500.0,203175456917.0
2016-12-14,3149.38,3140.53,3170.02,3136.35,20135888700.0,219206160238.0
2016-12-15,3125.76,3117.68,3138.78,3100.91,18999062600.0,212863239254.0
2016-12-16,3111.51,3122.98,3128.87,3106.35,16498869900.0,189844752856.0
2016-12-19,3120.7,3118.08,3125.28,3110.08,15416971600.0,174500240651.0
2016-12-20,3115.9,3102.88,3117.01,3084.8,15742675900.0,171611881109.0
2016-12-21,3107.24,3137.43,3140.25,3107.24,18670660700.0,204247805174.0
2016-12-22,3132.16,3139.56,3143.17,3126.89,16780499000.0,185981556911.0
2016-12-23,3134.93,3110.15,3138.4,3103.75,16617676900.0,189281177497.0
2016-12-26,3095.58,3122.57,3122.88,3068.41,15257188100.0,170555610888.0
2016-12-27,3117.39,3114.66,3127.88,3113.75,14152893900.0,162193908541.0
2016-12-28,3113.77,3102.24,3118.78,3094.55,13572708700.0,154329653047.0
2016-12-29,3095.84,3096.1,3111.8,3087.34,13262329200.0,149919182801.0
2016-12-30,3097.35,3103.64,3108.84,3089.99,13326713000.0,151732781753.0
2017-01-03,3105.31,3135.92,3136.46,3105.31,14156718700.0,159887139472.0
2017-01-04,3133.79,3158.79,3160.1,3130.11,16786085000.0,195914292648.0
2017-01-05,3157.91,3165.41,3168.5,3154.28,17472764500.0,199692026733.0
2017-01-06,3163.78,3154.32,3172.03,3153.03,18370896600.0,207296038444.0
2017-01-09,3148.53,3171.24,3173.14,3147.74,17171407500.0,192110579318.0
2017-01-10,3167.57,3161.67,3174.58,3157.33,17975921600.0,194963216580.0
2017-01-11,3156.69,3136.75,3167.03,3136.27,17836222100.0,189186459362.0
2017-01-12,3133.6,3119.29,3144.97,3115.98,14888924000.0,161922296472.0
2017-01-13,3116.08,3112.76,3130.51,3102.16,15627421400.0,174438553999.0
2017-01-16,3104.49,3103.43,3105.14,3044.29,25788599600.0,262826041801.0
2017-01-17,3087.03,3108.77,3108.91,3072.34,13615786100.0,154757554735.0
2017-01-18,3104.77,3113.01,3123.72,3098.59,13178012800.0,144546719278.0
2017-01-19,3104.97,3101.3,3115.78,3094.01,12385142000.0,139280461467.0
2017-01-20,3095.82,3123.14,3125.66,3095.21,12236677700.0,141471811351.0
2017-01-23,3125.42,3136.77,3145.84,3125.42,13266039200.0,148145735877.0
2017-01-24,3134.59,3142.55,3149.53,3131.22,12597388100.0,134553852177.0
2017-01-25,3137.65,3149.55,3151.47,3133.19,11207382700.0,126765829992.0
2017-01-26,3149.22,3159.17,3163.1,3148.91,11387677200.0,125013193942.0
2017-02-03,3160.08,3140.17,3162.68,3136.01,9222473600.0,108023659889.0
2017-02-06,3143.09,3156.98,3158.84,3135.39,12719828300.0,150067694721.0
2017-02-07,3154.4,3153.09,3159.54,3140.04,12833744200.0,152559086118.0
2017-02-08,3148.09,3166.98,3167.45,3132.03,14492018700.0,170854126256.0
2017-02-09,3164.69,3183.18,3186.84,3162.57,19164032700.0,209723158641.0
2017-02-10,3183.01,3196.7,3205.05,3182.8,23934891300.0,245772163920.0
2017-02-13,3198.99,3216.84,3219.41,3198.99,22019150800.0,236158766820.0
2017-02-14,3216.14,3217.93,3219.4,3205.29,18879808800.0,204253821854.0
2017-02-15,3215.46,3212.99,3236.0,3206.56,24150770600.0,257965244461.0
2017-02-16,3210.36,3229.62,3230.28,3207.79,21695594200.0,226587611995.0
2017-02-17,3227.71,3202.08,3238.4,3199.42,22622817700.0,248572751592.0
2017-02-20,3198.96,3239.96,3241.46,3198.96,23215209600.0,250276131815.0
2017-02-21,3242.22,3253.33,3254.34,3239.88,21167306600.0,233551176050.0
2017-02-22,3252.69,3261.22,3261.38,3243.84,20745377600.0,234815325824.0
2017-02-23,3258.83,3251.38,3264.08,3236.35,20917980000.0,236822582276.0
2017-02-24,3246.86,3253.43,3253.96,3233.53,18640636200.0,213839036867.0
2017-02-27,3249.19,3228.66,3251.65,3224.09,18258107100.0,211395715856.0
2017-02-28,3225.97,3241.73,3242.68,3225.97,15124431800.0,186019288810.0
2017-03-01,3240.07,3246.93,3259.98,3237.87,19067755000.0,225940967942.0
2017-03-02,3250.52,3230.03,3256.81,3228.66,18121507600.0,223043958767.0
2017-03-03,3219.2,3218.31,3221.16,3206.61,15708236800.0,192707923011.0
2017-03-06,3217.33,3233.87,3234.66,3215.07,15609215800.0,193769172396.0
2017-03-07,3233.09,3242.41,3242.66,3226.82,16406423500.0,209931208364.0
2017-03-08,3240.53,3240.66,3245.3,3230.61,16073138800.0,198225782571.0
2017-03-09,3233.7,3216.75,3233.87,3205.28,16737110800.0,199217646811.0
2017-03-10,3213.73,3212.76,3222.32,3208.45,13667274300.0,173663170235.0
2017-03-13,3209.45,3237.02,3237.12,3193.16,16367376000.0,206919741904.0
2017-03-14,3235.25,3239.33,3246.33,3231.52,14694602200.0,191535126691.0
2017-03-15,3235.4,3241.76,3243.71,3227.74,14405568200.0,185727250364.0
2017-03-16,3247.16,3268.94,3269.77,3247.16,18941600200.0,244508344465.0
2017-03-17,3271.87,3237.45,3274.19,3232.28,20058322300.0,262184046475.0
2017-03-20,3241.11,3250.81,3251.13,3228.12,17054843000.0,213951759502.0
2017-03-21,3250.25,3261.61,3262.22,3246.7,16271930600.0,219121269782.0
2017-03-22,3246.22,3245.22,3255.78,3229.13,18973164900.0,244545459041.0
2017-03-23,3245.81,3248.55,3262.09,3221.93,19302914400.0,258246691000.0
2017-03-24,3247.35,3269.45,3275.21,3241.12,21977791400.0,267094164316.0
2017-03-27,3268.92,3266.96,3283.24,3262.12,20185267500.0,249185540341.0
2017-03-28,3265.63,3252.95,3265.63,3246.09,16171001300.0,203452481772.0
2017-03-29,3252.87,3241.31,3262.1,3233.28,21610557500.0,245371852620.0
2017-03-30,3235.14,3210.24,3240.02,3195.85,24713547900.0,265694871643.0
2017-03-31,3206.25,3222.51,3226.25,3205.54,19644292200.0,214036159962.0
2017-04-05,3235.66,3270.31,3270.65,3233.24,24832020200.0,273201155674.0
2017-04-06,3272.19,3281.0,3286.67,3265.76,24528799900.0,262335587585.0
2017-04-07,3280.62,3286.62,3295.19,3275.05,23610894200.0,266738322876.0
2017-04-10,3285.46,3269.39,3285.46,3265.01,23269461600.0,279415195386.0
2017-04-11,3266.22,3288.97,3290.39,3244.4,28128124800.0,326622406900.0
2017-04-12,3283.84,3273.83,3284.93,3262.28,26938179000.0,311505523795.0
2017-04-13,3265.22,3275.96,3281.14,3261.49,20734687500.0,223287214710.0
2017-04-14,3276.14,3246.07,3276.71,3238.9,21450855800.0,224106679468.0
2017-04-17,3229.95,3222.17,3229.95,3199.91,21273718900.0,227214681389.0
2017-04-18,3215.4,3196.71,3225.05,3196.49,18866135300.0,211866767668.0
2017-04-19,3184.67,3170.69,3189.44,3147.07,21323807500.0,225806056521.0
2017-04-20,3165.66,3172.1,3178.18,3148.18,19087398500.0,220098232749.0
2017-04-21,3170.29,3173.15,3180.79,3158.63,16476174000.0,184131440700.0
2017-04-24,3164.25,3129.53,3164.25,3111.21,18627743400.0,197845253573.0
2017-04-25,3123.89,3134.57,3145.27,3117.45,15341830700.0,174129249619.0
2017-04-26,3132.92,3140.85,3152.95,3131.42,16987810700.0,197112873017.0
2017-04-27,3131.35,3152.19,3155.0,3097.33,21179307300.0,235748319355.0
2017-04-28,3144.02,3154.66,3154.73,3136.58,16288989900.0,183195769806.0
2017-05-02,3147.23,3143.71,3154.78,3136.54,15422296200.0,176389916688.0
2017-05-03,3138.31,3135.35,3148.29,3123.75,16376392400.0,190236600690.0
2017-05-04,3127.11,3127.37,3143.82,3111.39,17796748500.0,200170851568.0
2017-05-05,3114.77,3103.04,3117.61,3092.09,17621364100.0,200273908170.0
2017-05-08,3090.07,3078.61,3093.45,3067.69,18052690400.0,198171689423.0
2017-05-09,3064.85,3080.53,3084.21,3056.56,13506667400.0,152795901608.0
2017-05-10,3078.17,3052.78,3090.82,3051.59,16079445200.0,181624151692.0
2017-05-11,3036.79,3061.5,3063.56,3016.53,19134190100.0,197604070142.0
2017-05-12,3054.11,3083.51,3090.49,3051.87,15968409900.0,175107245752.0
2017-05-15,3085.93,3090.23,3098.91,3085.93,13566072800.0,158269607703.0
2017-05-16,3082.87,3112.96,3113.51,3060.53,17377556400.0,193292104557.0
2017-05-17,3107.8,3104.44,3119.58,3101.3,16867415800.0,194560594100.0
2017-05-18,3082.33,3090.14,3103.44,3077.96,14862003500.0,168149514123.0
2017-05-19,3086.71,3090.63,3095.48,3081.28,12963523000.0,150164226218.0
2017-05-22,3087.17,3075.68,3103.94,3063.15,15368373000.0,170340982650.0
2017-05-23,3069.39,3061.95,3084.24,3050.84,17831059900.0,195073653676.0
2017-05-24,3047.57,3064.08,3064.81,3022.3,13981335300.0,152669201599.0
2017-05-25,3055.34,3107.83,3114.66,3052.83,19139184100.0,201910125033.0
2017-05-26,3101.29,3110.06,3120.66,3100.39,15592348600.0,171327384644.0
2017-05-31,3125.33,3117.18,3143.28,3111.56,15295043000.0,177913309936.0
2017-06-01,3108.42,3102.62,3113.52,3097.68,16301571900.0,180782624777.0
2017-06-02,3094.23,3105.54,3110.39,3081.85,14250492500.0,154454347995.0
2017-06-05,3102.11,3091.66,3105.51,3084.83,13257030000.0,143429802002.0
2017-06-06,3084.54,3102.13,3102.86,3078.79,11343996300.0,127804624246.0
2017-06-07,3101.76,3140.32,3140.77,3098.95,17322901400.0,194287945514.0
2017-06-08,3136.47,3150.33,3153.26,3132.83,15227765900.0,178894298541.0
2017-06-09,3147.45,3158.4,3165.92,3146.11,16013633400.0,181584884790.0
2017-06-12,3149.53,3139.88,3164.95,3135.31,14672942500.0,170223276943.0
2017-06-13,3134.01,3153.74,3155.99,3131.04,12831827900.0,148457870014.0
2017-06-14,3146.75,3130.67,3149.17,3125.35,13834704200.0,160641229612.0
2017-06-15,3125.59,3132.49,3137.59,3117.08,14695424500.0,171124529385.0
2017-06-16,3126.37,3123.17,3134.25,3117.86,12965275800.0,149215477636.0
2017-06-19,3122.16,3144.37,3146.77,3121.78,13489175800.0,151741797886.0
2017-06-20,3148.02,3140.01,3150.46,3134.61,14119180200.0,162498014580.0
2017-06-21,3148.99,3156.21,3157.03,3132.62,13668826800.0,167048215951.0
2017-06-22,3152.24,3147.45,3186.98,3146.64,19134400600.0,220438439512.0
2017-06-23,3138.44,3157.87,3158.05,3118.09,15484364800.0,175568524171.0
2017-06-26,3157.0,3185.44,3187.89,3156.98,17357921100.0,200419302226.0
2017-06-27,3183.42,3191.2,3193.46,3172.46,14820119800.0,167523800313.0
2017-06-28,3183.63,3173.2,3193.44,3170.79,14651672000.0,162081099741.0
2017-06-29,3174.98,3188.06,3188.77,3174.28,12875547000.0,147249798104.0
2017-06-30,3176.95,3192.43,3193.24,3171.57,12146454300.0,143195603458.0
2017-07-03,3192.0,3195.91,3196.29,3177.02,14030571700.0,156575784396.0
2017-07-04,3192.89,3182.8,3193.06,3174.31,14111496700.0,161454562393.0
2017-07-05,3179.22,3207.13,3207.31,3174.71,14829648300.0,173554012075.0
2017-07-06,3203.86,3212.44,3215.95,3188.77,17580928700.0,202209616967.0
2017-07-07,3203.82,3217.96,3219.52,3195.29,17671541600.0,201938313218.0
2017-07-10,3208.46,3212.63,3223.34,3203.21,19892801000.0,222828311758.0
2017-07-11,3201.52,3203.04,3226.91,3199.22,18783726200.0,205493366275.0
2017-07-12,3201.93,3197.54,3215.2,3177.93,18690088000.0,201799622184.0
2017-07-13,3192.36,3218.16,3219.27,3190.34,19530361100.0,210820896339.0
2017-07-14,3212.03,3222.42,3222.98,3204.85,16012677300.0,174312138191.0
2017-07-17,3219.79,3176.46,3230.35,3139.5,26620527400.0,274653250098.0
2017-07-18,3159.73,3187.57,3187.67,3150.13,19062306000.0,196452361519.0
2017-07-19,3181.4,3230.98,3232.94,3179.73,27242072600.0,269771019587.0
2017-07-20,3227.51,3244.86,3246.24,3225.43,23210839200.0,245825421933.0
2017-07-21,3236.59,3237.98,3247.71,3231.96,20600325100.0,221956909910.0
2017-07-24,3230.9,3250.6,3261.1,3230.07,23305639900.0,250631194263.0
2017-07-25,3249.14,3243.69,3261.65,3233.14,20557387300.0,213405498975.0
2017-07-26,3244.46,3247.67,3264.85,3228.04,21354200500.0,228460518517.0
2017-07-27,3243.76,3249.78,3251.93,3220.64,22848594500.0,242572081460.0
2017-07-28,3240.17,3253.24,3256.37,3232.96,18222688000.0,198428584091.0
2017-07-31,3252.75,3273.03,3276.95,3251.19,24603944000.0,253525920802.0
2017-08-01,3274.37,3292.64,3292.64,3273.5,23719459400.0,256419942206.0
2017-08-02,3288.52,3285.06,3305.43,3282.04,26673062800.0,279352341794.0
2017-08-03,3279.99,3272.93,3293.37,3262.16,23327700400.0,243549542715.0
2017-08-04,3269.32,3262.08,3287.19,3261.31,27590634000.0,285634760381.0
2017-08-07,3257.67,3279.46,3280.1,3243.72,23117337900.0,231874371766.0
2017-08-08,3277.19,3281.87,3285.48,3269.66,25204353700.0,255770184456.0
2017-08-09,3277.81,3275.57,3277.94,3263.85,23559790700.0,237815125492.0
2017-08-10,3269.73,3261.75,3282.52,3236.18,24068462200.0,251854039692.0
2017-08-11,3237.92,3208.54,3245.12,3200.75,26296299500.0,266998262380.0
2017-08-14,3206.04,3237.36,3240.05,3206.04,19034679600.0,209096078748.0
2017-08-15,3235.23,3251.26,3263.59,3235.1,18229799700.0,204595858616.0
2017-08-16,3247.85,3246.45,3248.78,3228.87,17685205100.0,200832533704.0
2017-08-17,3253.85,3268.43,3269.14,3251.46,20362255100.0,228376944210.0
2017-08-18,3253.24,3268.72,3275.08,3248.08,19112248300.0,218437740745.0
2017-08-21,3274.58,3286.91,3287.52,3270.48,18612248300.0,209718592884.0
2017-08-22,3287.61,3290.23,3293.48,3274.94,18653799100.0,222927491486.0
2017-08-23,3283.8,3287.7,3299.46,3274.44,17983220800.0,204330421446.0
2017-08-24,3287.96,3271.51,3297.99,3266.36,16346893700.0,186245056566.0
2017-08-25,3271.46,3331.52,3331.91,3271.46,20583948200.0,227141029378.0
2017-08-28,3336.13,3362.65,3375.03,3336.13,25746143800.0,305319883095.0
2017-08-29,3362.06,3365.23,3374.59,3354.46,21950453500.0,268916094847.0
2017-08-30,3361.82,3363.63,3376.65,3357.08,24686331200.0,279640796622.0
2017-08-31,3361.46,3360.81,3367.36,3340.69,23441978100.0,269133107793.0
2017-09-01,3365.99,3367.12,3381.93,3358.47,28249758400.0,313722092738.0
2017-09-04,3369.72,3379.58,3381.4,3359.13,26742784900.0,296348432251.0
2017-09-05,3377.2,3384.32,3390.82,3371.57,21655294600.0,245596608276.0
2017-09-06,3372.43,3385.39,3391.01,3364.76,22909078500.0,262034653491.0
2017-09-07,3383.63,3365.5,3387.8,3363.18,22111868500.0,264037023512.0
2017-09-08,3364.43,3365.24,3380.89,3353.69,19840518400.0,235160227356.0
2017-09-11,3365.35,3376.42,3384.81,3360.05,21901101900.0,256888810547.4
2017-09-12,3381.49,3379.49,3391.07,3370.85,27291031900.0,325024951983.0
2017-09-13,3374.72,3384.15,3387.14,3366.54,19455071500.0,230733408867.0
2017-09-14,3383.47,3371.43,3391.64,3361.33,22130648700.0,256744421274.0
2017-09-15,3365.15,3353.62,3365.53,3345.33,21976581600.0,252910687798.0
2017-09-18,3352.51,3362.86,3371.75,3352.51,19031967600.0,227938635395.0
